method_id,mode,epsilon_total,clipping_percentile,batch_merge_size,candidate_pool_size,min_count_threshold,seed,attack,roc_auc,average_precision,balanced_accuracy,tpr_at_fpr_le_0_01,tpr_at_fpr_le_0_001,roc_auc_ci95_lower,roc_auc_ci95_upper,site_count,shadow_count,elapsed_seconds,peak_memory_bytes,source
he_only_reference,he_only,,75,32,1024,,20260726,merge_similarity,0.44647216796875,0.45933334001389275,0.50390625,0.00390625,0.0,0.3969264984130859,0.4965213775634766,512,32,5.291271299822256,2604417024,results/final/defenses/main/attacks/he_only_reference/20260726/merge_similarity.json
he_only_reference,he_only,,75,32,1024,,20260726,naive_bayes,0.4656524658203125,0.46874679217305804,0.5078125,0.0,0.0,0.4170835494995117,0.5160373687744141,512,0,44.02858959999867,2604417024,results/final/defenses/main/attacks/he_only_reference/20260726/naive_bayes.json
he_only_reference,he_only,,75,32,1024,,20260727,compression_rate,0.5056304931640625,0.512716402324513,0.525390625,0.0,0.0,0.4560535430908203,0.5556797027587891,512,0,27.209538999944925,2604417024,results/final/defenses/main/attacks/he_only_reference/20260727/compression_rate.json
he_only_reference,he_only,,75,32,1024,,20260727,vocabulary_overlap,0.4876861572265625,0.5031429442752982,0.51953125,0.015625,0.01171875,0.4377574920654297,0.5381172180175782,512,32,47.7341833000537,2604417024,results/final/defenses/main/attacks/he_only_reference/20260727/vocabulary_overlap.json
he_only_reference,he_only,,75,32,1024,,20260727,frequency_estimation,0.5838165283203125,0.5648447158747621,0.59375,0.01953125,0.0,0.5338584899902343,0.6320989608764648,512,1,60.972835700027645,2604417024,results/final/defenses/main/attacks/he_only_reference/20260727/frequency_estimation.json
he_only_reference,he_only,,75,32,1024,,20260727,merge_similarity,0.506256103515625,0.5148066975609685,0.525390625,0.01171875,0.00390625,0.4570301055908203,0.5552986145019532,512,32,5.249706499977037,2604417024,results/final/defenses/main/attacks/he_only_reference/20260727/merge_similarity.json
he_only_reference,he_only,,75,32,1024,,20260727,naive_bayes,0.47896575927734375,0.47699055398299134,0.513671875,0.0,0.0,0.4287406921386719,0.5286409378051757,512,0,44.62978140008636,2604417024,results/final/defenses/main/attacks/he_only_reference/20260727/naive_bayes.json
he_only_reference,he_only,,75,32,1024,,20260728,compression_rate,0.4966278076171875,0.5018680215234856,0.515625,0.0078125,0.0078125,0.4472339630126953,0.5475925445556641,512,0,33.27290270011872,2604417024,results/final/defenses/main/attacks/he_only_reference/20260728/compression_rate.json
he_only_reference,he_only,,75,32,1024,,20260728,vocabulary_overlap,0.4900970458984375,0.5077833538124876,0.521484375,0.01171875,0.0,0.4398799896240234,0.5415348052978516,512,32,51.892478900030255,2604417024,results/final/defenses/main/attacks/he_only_reference/20260728/vocabulary_overlap.json
he_only_reference,he_only,,75,32,1024,,20260728,frequency_estimation,0.5505218505859375,0.577135947150526,0.552734375,0.05078125,0.0234375,0.5008083343505859,0.5992294311523437,512,1,62.118186299921945,2604417024,results/final/defenses/main/attacks/he_only_reference/20260728/frequency_estimation.json
